name,first_name,last_name,price,above_100
Eric Thomas,Eric,Thomas,162.00993290000002,true
Daniel Potter,Daniel,Potter,188.2687316,true
Pamela Mann,Pamela,Mann,273.7242623,true
Ryan Mcclain,Ryan,Mcclain,68.33349439,
Rachel Walker,Rachel,Walker,282.3523019,true
Roberta Lowe,Roberta,Lowe,290.2607521,true
Deborah Foster,Deborah,Foster,28.93794259,
Craig Harvey,Craig,Harvey,166.7541903,true
Randy Copeland,Randy,Copeland,1.40811988,
Michael Allison,Michael,Allison,148.1814214,true
Cristina Smith,Cristina,Smith,215.90300469999997,true
Tyler Tyler,Tyler,Tyler,163.27185219999998,true
Roy Jenkins,Roy,Jenkins,36.67990222,
Kimberly Mitchell,Kimberly,Mitchell,281.0649073,true
Ray Koch,Ray,Koch,12.39980771,
Kelly Andrews,Kelly,Andrews,209.921327,true
Robin Conner,Robin,Conner,275.81138510000005,true
Brandon Vargas,Brandon,Vargas,39.58040115,
Jessica Ball,Jessica,Ball,148.8705378,true
John Cole,John,Cole,263.7398907,true
Chloe Cox,Chloe,Cox,213.8996139,true
Lance Anderson,Lance,Anderson,160.25128869999998,true
Samantha Cole,Samantha,Cole,159.06853590000003,true
Mark Rogers,Mark,Rogers,88.66922081,
Laurie Flores,Laurie,Flores,237.54531400000002,true
Caroline Robles,Caroline,Robles,181.57102959999997,true
Samantha Zuniga,Samantha,Zuniga,148.86304630000004,true
Brandon Burns,Brandon,Burns,269.3971414,true
Mrs. Samantha Brooks,s.,Brooks,21.67250507,
Elijah Ho,Elijah,Ho,45.36640618,
Jennifer Simmons,Jennifer,Simmons,2.259310271,
Kendra Haas,Kendra,Haas,235.9539596,true
Miranda Williams,Miranda,Williams,50.51989651,
Eric Burke,Eric,Burke,169.8579861,true
Nancy Wood,Nancy,Wood,57.42886651,
Alexander Sanchez,Alexander,Sanchez,148.60084650000002,true
Dakota Cox,Dakota,Cox,58.84226789,
Darren Montes,Darren,Montes,237.44940640000002,true
Ricardo Davies,Ricardo,Davies,204.34482130000004,true
Brittany Thompson,Brittany,Thompson,157.5015804,true
Robert Johnson,Robert,Johnson,131.154271,true
Christopher Morris,Christopher,Morris,261.380788,true
Kelly Wright,Kelly,Wright,167.63445090000002,true
Jose Carter,Jose,Carter,133.5540112,true
Beth Cross,Beth,Cross,231.38939480000002,true
Christopher Carpenter,Christopher,Carpenter,111.04421370000001,true
Kristina Jackson,Kristina,Jackson,139.0648125,true
Brianna Davis,Brianna,Davis,14.35079183,
Elizabeth Williams,Elizabeth,Williams,120.1379082,true
Joel Evans MD,Joel,MD,221.10767349999998,true
Rebecca Valencia,Rebecca,Valencia,158.0363706,true
Daniel Baker,Daniel,Baker,293.5413349,true
Christopher Nash,Christopher,Nash,136.3252174,true
Robert Thornton,Robert,Thornton,125.44367009999999,true
Diane Barron,Diane,Barron,97.48860357,
Jacob Crawford,Jacob,Crawford,218.01581480000002,true
Adam Bowen,Adam,Bowen,23.16719963,
Robert Davenport,Robert,Davenport,186.41513369999998,true
Elizabeth Alexander,Elizabeth,Alexander,274.78992420000003,true
Stephen Thomas,Stephen,Thomas,244.5569702,true
Teresa Hoffman,Teresa,Hoffman,36.43693835,
Beth Rodriguez,Beth,Rodriguez,147.6162351,true
Melissa Roberts,Melissa,Roberts,225.40977859999998,true
James Conway,James,Conway,251.4644818,true
Michael Jimenez,Michael,Jimenez,203.8906996,true
Melissa Kennedy,Melissa,Kennedy,223.2827136,true
Patrick Hayes,Patrick,Hayes,58.87774264,
Loretta Scott,Loretta,Scott,293.77953510000003,true
Stacy Shepherd,Stacy,Shepherd,278.16469680000006,true
Laurie Velasquez,Laurie,Velasquez,140.93370369999997,true
Gilbert Cummings,Gilbert,Cummings,277.7046782,true
David Robinson,David,Robinson,134.3468462,true
David Brooks,David,Brooks,61.0253461,
Lindsay Taylor,Lindsay,Taylor,50.97207834,
Samuel Vasquez,Samuel,Vasquez,14.61173033,
Mark Haynes,Mark,Haynes,101.51147270000001,true
Ian Malone,Ian,Malone,14.25961844,
Miss Renee Williams,Renee,Williams,251.7050493,true
Julie Hunt,Julie,Hunt,281.5797854,true
Brenda Hernandez,Brenda,Hernandez,293.4895766,true
Michael Fisher,Michael,Fisher,185.30603369999997,true
Heather Murphy,Heather,Murphy,175.951525,true
Leah Rogers,Leah,Rogers,227.2640128,true
Heather Rojas,Heather,Rojas,111.0171238,true
Tracy Fitzgerald,Tracy,Fitzgerald,94.05617946,
Tony Brewer,Tony,Brewer,139.9761576,true
Michelle Walker,Michelle,Walker,174.7607827,true
Antonio Jones Jr.,Antonio,Jr.,162.0558897,true
Christopher Martin,Christopher,Martin,124.30603870000002,true
Travis Gallagher,Travis,Gallagher,149.17573969999998,true
Katherine Garcia,Katherine,Garcia,299.8502109,true
Judith Perez,Judith,Perez,274.5122978,true
Tiffany Wilcox,Tiffany,Wilcox,222.2439424,true
Krista Gonzalez,Krista,Gonzalez,16.60993927,
Heather Chen,Heather,Chen,186.2047494,true
Mark Baker,Mark,Baker,276.1911726,true
Darryl Perez,Darryl,Perez,25.64321834,
Christie Mcclure,Christie,Mcclure,173.3068687,true
Devin Reilly,Devin,Reilly,62.33027419,
Stephanie Evans,Stephanie,Evans,28.24253657,
Brandon Franklin,Brandon,Franklin,140.4908535,true
Annette Ellis,Annette,Ellis,193.0991624,true
Michael Watkins,Michael,Watkins,197.99214009999997,true
Ann Clark,Ann,Clark,237.72283199999998,true
Michael Stafford,Michael,Stafford,238.64366869999998,true
Stephen Robinson,Stephen,Robinson,81.5356311,
Monica Goodman,Monica,Goodman,8.737019365,
Jason Cobb,Jason,Cobb,59.46229968,
Robert Cook,Robert,Cook,51.3866802,
Juan Guzman,Juan,Guzman,49.488231400000004,
Jose Avila,Jose,Avila,195.5079517,true
Alison West,Alison,West,273.5874414,true
Laura Lamb,Laura,Lamb,38.06919442,
Caroline Price,Caroline,Price,53.366066000000004,
William Smith,William,Smith,25.44007533,
Marcus Beck,Marcus,Beck,67.41458515,
Chelsea Brown MD,Chelsea,MD,122.5168986,true
Regina Arnold,Regina,Arnold,7.705074913,
Lacey Morrison,Lacey,Morrison,203.5740697,true
James Evans,James,Evans,253.83213709999998,true
Sarah Pierce,Sarah,Pierce,130.1123122,true
Stacy Curtis,Stacy,Curtis,122.3040628,true
Latasha Lee,Latasha,Lee,11.68292407,
Mark Boyd,Mark,Boyd,158.58971100000002,true
Megan Wilson,Megan,Wilson,138.7592545,true
Natalie Campbell,Natalie,Campbell,28.698778000000004,
Julie Stewart,Julie,Stewart,242.5977211,true
Chase Estes,Chase,Estes,152.7355683,true
Suzanne Huang,Suzanne,Huang,166.47861310000002,true
Sabrina Hernandez,Sabrina,Hernandez,273.24418399999996,true
Alyssa Zuniga,Alyssa,Zuniga,189.0655951,true
Diana Cooper MD,Diana,MD,86.90731688,
Nicole Ellis,Nicole,Ellis,269.6470305,true
Colleen Perry,Colleen,Perry,99.35592238,
Joseph Miller,Joseph,Miller,22.67185024,
Larry Roberts,Larry,Roberts,29.14020282,
Joseph Marquez PhD,Joseph,PhD,129.6294112,true
Andrew Khan,Andrew,Khan,173.337711,true
Eric Roth DDS,Eric,DDS,262.0875313,true
Cristina Harris,Cristina,Harris,214.22635099999997,true
Charlene Perez,Charlene,Perez,84.74847467,
Colleen Lynch,Colleen,Lynch,78.96673309999998,
Michael Vincent,Michael,Vincent,12.19268007,
Jose Fowler,Jose,Fowler,220.6131548,true
Kimberly Nguyen,Kimberly,Nguyen,163.2096889,true
Christopher Pennington,Christopher,Pennington,149.3244051,true
Joseph Stewart,Joseph,Stewart,25.10227022,
Peter Braun,Peter,Braun,162.5791748,true
Andre Freeman,Andre,Freeman,261.43330249999997,true
David Peters,David,Peters,1.842146482,
Charles Ramirez,Charles,Ramirez,238.8393846,true
Raven Carlson,Raven,Carlson,80.30754824,
Mark Chase,Mark,Chase,43.99018911,
Earl Hinton,Earl,Hinton,99.01092283,
Brenda Stanley,Brenda,Stanley,257.0333463,true
Christopher Brown,Christopher,Brown,59.8489299,
Justin Bates MD,Justin,MD,298.081594,true
Zachary Sandoval,Zachary,Sandoval,226.1841674,true
Jessica Evans,Jessica,Evans,274.0373121,true
Justin Banks,Justin,Banks,42.49347313,
Renee Williamson,Renee,Williamson,242.3722085,true
Matthew Sims DVM,Matthew,DVM,154.274325,true
Tanya Baxter,Tanya,Baxter,159.8970073,true
Jamie Hobbs,Jamie,Hobbs,253.01648889999998,true
Anthony Hardin,Anthony,Hardin,183.0049758,true
Christy Martinez,Christy,Martinez,3.6077105439999997,
Chad Clark,Chad,Clark,224.7624411,true
Chloe Cox,Chloe,Cox,263.0897415,true
Cynthia Rivera,Cynthia,Rivera,73.26316803,
Dana Collins,Dana,Collins,55.63787745,
David Harding,David,Harding,262.4670508,true
Kathryn Garza,Kathryn,Garza,298.6588738,true
Dawn Phillips,Dawn,Phillips,20.37164898,
Daniel Pacheco,Daniel,Pacheco,214.69490930000003,true
Joshua Ortiz,Joshua,Ortiz,33.24314581,
Patricia Schroeder,Patricia,Schroeder,223.6665881,true
Alyssa Sims,Alyssa,Sims,112.5034847,true
Richard Wall,Richard,Wall,88.13969703,
April Wilson,April,Wilson,118.84483159999999,true
Heather Stephens,Heather,Stephens,231.23420530000004,true
Catherine Tran,Catherine,Tran,28.32558659,
Matthew Stewart,Matthew,Stewart,0.44165867,
Mark King PhD,Mark,PhD,123.00947659999999,true
Shannon Johnson,Shannon,Johnson,256.7744767,true
Michelle Burton,Michelle,Burton,124.51298159999999,true
Kristen Gallagher,Kristen,Gallagher,268.0205769,true
Rose Campos,Rose,Campos,21.06611081,
Bobby Carroll,Bobby,Carroll,217.99150840000001,true
Kathy Johnson,Kathy,Johnson,91.80571794,
Steven Sullivan,Steven,Sullivan,97.07246326,
Tracy Phillips,Tracy,Phillips,177.5255072,true
Nancy Little,Nancy,Little,68.32085517,
Robert Andrade,Robert,Andrade,206.2050908,true
Carolyn Kelley,Carolyn,Kelley,120.6492919,true
Christopher Wells,Christopher,Wells,203.7207459,true
Miranda Cook,Miranda,Cook,68.99167394,
Heidi Miller,Heidi,Miller,44.18726414,
Michael Ferguson,Michael,Ferguson,65.33364222,
Daniel Campbell,Daniel,Campbell,203.83190249999998,true
Lisa Clements,Lisa,Clements,183.8437472,true
Cheryl Garner,Cheryl,Garner,145.9887007,true
Linda Carpenter,Linda,Carpenter,192.1605323,true
Kenneth Stone,Kenneth,Stone,128.08142959999998,true
Marcia Harrell,Marcia,Harrell,57.17983127,
Mariah Soto,Mariah,Soto,180.3774662,true
Christine Koch,Christine,Koch,159.35028480000003,true
Joseph Perkins,Joseph,Perkins,186.1342985,true
Perry Curtis,Perry,Curtis,52.6715164,
Sara Tucker,Sara,Tucker,53.623080200000004,
Christopher Day,Christopher,Day,176.7826506,true
Terri Davis,Terri,Davis,132.881519,true
Eric Miller,Eric,Miller,144.4511344,true
Morgan Goodwin,Morgan,Goodwin,134.29225559999998,true
Victor Sanchez,Victor,Sanchez,114.22464380000001,true
Shawn Harris,Shawn,Harris,251.24649900000003,true
Julia Jackson,Julia,Jackson,264.5773736,true
Carmen Crawford,Carmen,Crawford,238.948125,true
Brian Hall,Brian,Hall,9.742576562,
Ian Martinez,Ian,Martinez,123.04625159999998,true
Robert Reyes,Robert,Reyes,99.94824582,
Stacy Green,Stacy,Green,30.27141958,
Casey Carroll,Casey,Carroll,290.2155356,true
Mariah Ochoa,Mariah,Ochoa,208.6909636,true
Larry Valentine Jr.,Larry,Jr.,211.4230016,true
Nicole Harris,Nicole,Harris,126.87797379999999,true
Jacob Hicks,Jacob,Hicks,89.92387573,
Ms. Theresa Stewart MD,Theresa,MD,64.11402234,
Joann Thompson,Joann,Thompson,99.16719145,
Crystal Marshall,Crystal,Marshall,161.37236380000002,true
Nicholas Neal,Nicholas,Neal,229.32095330000004,true
James Pena,James,Pena,5.259619097,
Justin Parker,Justin,Parker,97.04832486,
Marcus Thomas,Marcus,Thomas,248.25300719999996,true
Luke Hardy,Luke,Hardy,61.79397435,
Rhonda Collins,Rhonda,Collins,298.5737568,true
Jessica Sullivan,Jessica,Sullivan,74.80414318,
Tammy Cole,Tammy,Cole,74.34504714,
Daniel Adams,Daniel,Adams,204.7068628,true
Heather Henderson,Heather,Henderson,76.3605957,
Ann Medina,Ann,Medina,115.16924329999999,true
Jeremy Thompson,Jeremy,Thompson,199.36612350000001,true
Ashley Hurst,Ashley,Hurst,81.76651927,
Rhonda Wagner,Rhonda,Wagner,154.5989276,true
Tiffany Decker,Tiffany,Decker,109.2070311,true
Ruben Anderson,Ruben,Anderson,141.75688480000002,true
Rebecca Mcdowell,Rebecca,Mcdowell,256.1829641,true
Kristen Boyd,Kristen,Boyd,118.2390412,true
Jake Howard,Jake,Howard,149.74524209999998,true
Scott Ayers,Scott,Ayers,80.73638962,
Kathryn Mccall,Kathryn,Mccall,242.1308821,true
Thomas Dennis,Thomas,Dennis,90.27786558,
Nicholas Armstrong,Nicholas,Armstrong,140.62911450000001,true
Kelly Alvarado,Kelly,Alvarado,76.58955533,
Matthew Bishop,Matthew,Bishop,22.65640439,
Shane Miller,Shane,Miller,104.4146591,true
Amy Lopez,Amy,Lopez,33.03248299,
Nicole Mcgee,Nicole,Mcgee,81.8783247,
Scott Johnson,Scott,Johnson,120.49069569999999,true
Gina Marquez,Gina,Marquez,133.0725006,true
Brandon Phelps,Brandon,Phelps,252.49565950000002,true
Jordan Mckinney,Jordan,Mckinney,92.44255273,
Melinda Weaver,Melinda,Weaver,3.768133684,
Christopher James,Christopher,James,52.20975301,
Mark Adams,Mark,Adams,52.00849588,
Elizabeth Olsen,Elizabeth,Olsen,192.8797822,true
Shannon Williams DDS,Shannon,DDS,55.61884754,
Arthur Levine,Arthur,Levine,51.53641612,
Kimberly Reid,Kimberly,Reid,4.351322662,
Patrick Jones,Patrick,Jones,62.49699828,
William Garza,William,Garza,284.89285789999997,true
Lisa Adams,Lisa,Adams,84.76983212,
Kathleen Guerrero,Kathleen,Guerrero,256.6942034,true
Nicholas Kennedy,Nicholas,Kennedy,129.40682900000002,true
Anthony Hayes,Anthony,Hayes,144.4338119,true
David Cruz,David,Cruz,180.1355231,true
Robert Brooks,Robert,Brooks,118.2747122,true
Francis Fisher,Francis,Fisher,146.35259680000001,true
Albert Lee,Albert,Lee,247.71965490000002,true
Angela Moreno,Angela,Moreno,50.95778324,
Brian Salinas,Brian,Salinas,177.8999698,true
Sarah Bauer,Sarah,Bauer,274.79643050000004,true
Cynthia Collins,Cynthia,Collins,249.7444753,true
Ryan Stanton,Ryan,Stanton,274.7565726,true
Dr. David Elliott,David,Elliott,127.90405049999998,true
Crystal Carr,Crystal,Carr,37.89493067,
Christopher Garcia,Christopher,Garcia,292.0792371,true
Justin Tran,Justin,Tran,195.8112157,true
Kenneth Jones,Kenneth,Jones,9.452676009,
Rita Adams,Rita,Adams,30.17192605,
Brandon Ball,Brandon,Ball,262.6800253,true
Melissa Smith,Melissa,Smith,15.27711246,
Kimberly Lamb,Kimberly,Lamb,252.7441852,true
Nicholas Walker,Nicholas,Walker,143.0644826,true
Stephen Mann,Stephen,Mann,112.34906470000001,true
Jacqueline Rubio,Jacqueline,Rubio,202.6988729,true
William Gibson,William,Gibson,203.84854430000001,true
John Evans,John,Evans,206.27893559999998,true
Steve Roberts,Steve,Roberts,39.62431254,
Andrew West,Andrew,West,207.3116054,true
Teresa Ellis,Teresa,Ellis,271.4899736,true
Paul Hansen,Paul,Hansen,297.1563644,true
Charles Walker,Charles,Walker,288.71013039999997,true
Susan Wilson,Susan,Wilson,281.874463,true
Ashley Jones,Ashley,Jones,244.9930809,true
Spencer Garcia,Spencer,Garcia,149.9360249,true
Victoria Rivera,Victoria,Rivera,268.8886879,true
Nicole Lopez,Nicole,Lopez,12.27610808,
Lori Russell,Lori,Russell,9.589683274,
Patricia Ryan,Patricia,Ryan,91.27033831,
Jeanne Lin,Jeanne,Lin,184.3518302,true
John Gardner,John,Gardner,27.11376464,
Jesse Mack,Jesse,Mack,40.65543525,
Madison Nelson,Madison,Nelson,84.93606191,
Colleen Spencer,Colleen,Spencer,51.29811649,
Melissa Wallace,Melissa,Wallace,165.3815591,true
Emily Weaver,Emily,Weaver,249.55271859999996,true
Sarah Copeland,Sarah,Copeland,271.0283469,true
Damon Walker,Damon,Walker,223.56443080000003,true
David Stewart,David,Stewart,200.3407477,true
Robin Hardy MD,Robin,MD,246.5925724,true
Beth Schmitt,Beth,Schmitt,108.51145120000001,true
Joshua Clark,Joshua,Clark,41.09943086,
Nicholas Jones,Nicholas,Jones,207.3196739,true
Virginia Anderson,Virginia,Anderson,221.3968253,true
Richard Hamilton,Richard,Hamilton,64.31871231,
Michele Harris,Michele,Harris,175.74904630000003,true
Dr. Elizabeth Garner,Elizabeth,Garner,295.0996081,true
Michael Moon,Michael,Moon,70.81831562,
Robert Williams,Robert,Williams,203.09219119999997,true
Monica Wallace,Monica,Wallace,51.0949844,
Kathy King,Kathy,King,216.3709828,true
Faith Baird,Faith,Baird,68.7759123,
Bruce Steele,Bruce,Steele,18.20328841,
Robert Brown,Robert,Brown,278.3384611,true
Curtis Graves,Curtis,Graves,267.2317387,true
Andrea Lewis,Andrea,Lewis,39.59305432,
Christopher Jensen,Christopher,Jensen,109.17402109999999,true
Diana Edwards,Diana,Edwards,149.5507258,true
Jennifer Adams,Jennifer,Adams,109.79870590000002,true
Ashley Harper,Ashley,Harper,52.62412811,
Tara Anderson,Tara,Anderson,115.0554126,true
Sylvia Martinez,Sylvia,Martinez,248.1298517,true
Micheal Johnson,Micheal,Johnson,138.43401550000002,true
Christine Wilson,Christine,Wilson,14.87060274,
Eric Luna,Eric,Luna,192.3387069,true
Jennifer Brown,Jennifer,Brown,156.4056352,true
Robert Horton,Robert,Horton,274.4584433,true
Joshua Foley,Joshua,Foley,17.63874899,
Curtis Carroll,Curtis,Carroll,172.138365,true
Steven Simmons,Steven,Simmons,254.3712088,true
James Brown,James,Brown,203.113355,true
Taylor Delgado,Taylor,Delgado,210.3838207,true
Kevin Cuevas,Kevin,Cuevas,191.90208069999997,true
Kim Schmidt,Kim,Schmidt,193.8454144,true
Alyssa Vega,Alyssa,Vega,110.7682152,true
Angela Walker,Angela,Walker,237.041179,true
Michael Humphrey,Michael,Humphrey,45.4924624,
Carrie Ewing,Carrie,Ewing,262.2716256,true
Amy Keith,Amy,Keith,164.73765569999998,true
Jennifer Young,Jennifer,Young,99.25744813,
Kenneth Keith,Kenneth,Keith,138.6763905,true
Michael Carpenter,Michael,Carpenter,179.64861519999997,true
Barbara Robertson,Barbara,Robertson,15.6531182,
Matthew Roberts,Matthew,Roberts,240.4788546,true
Elizabeth Good,Elizabeth,Good,248.5598549,true
Samantha Hodges,Samantha,Hodges,154.0275613,true
Mia Wright,Mia,Wright,105.9529929,true
Thomas James,Thomas,James,40.96832339,
Kristen Brown,Kristen,Brown,22.2979284,
Timothy Richard,Timothy,Richard,285.03171960000003,true
Christopher Johnson,Christopher,Johnson,26.7787815,
Sean Hall,Sean,Hall,44.52981452,
Amanda Sanchez,Amanda,Sanchez,100.2904309,true
James Smith,James,Smith,75.88603978,
Gregory Butler,Gregory,Butler,277.3646438,true
Dr. Gabriella Estrada,Gabriella,Estrada,232.0715616,true
Paul Davidson,Paul,Davidson,142.77479230000003,true
Eric Murillo,Eric,Murillo,169.7939914,true
Laura Marks,Laura,Marks,175.1069017,true
Marissa Harris DVM,Marissa,DVM,278.8901268,true
Deanna Smith,Deanna,Smith,108.95517,true
Kenneth Berger,Kenneth,Berger,99.78874304,
Kayla Lewis,Kayla,Lewis,285.0878729,true
Kenneth Novak,Kenneth,Novak,52.52915682,
Jared Mora,Jared,Mora,12.07308163,
Kimberly Bauer,Kimberly,Bauer,59.98527478,
Nicholas Smith,Nicholas,Smith,282.35317910000003,true
Julia Myers,Julia,Myers,55.57415257,
Kayla Bryan,Kayla,Bryan,269.1016267,true
James Jones,James,Jones,95.11431737,
Gary Payne,Gary,Payne,137.5375635,true
Sheri Hogan,Sheri,Hogan,18.33323912,
Jacob Malone,Jacob,Malone,5.766834212000001,
Kara Carter,Kara,Carter,153.402505,true
Sylvia Romero,Sylvia,Romero,142.06421650000001,true
Stephen Carpenter,Stephen,Carpenter,164.0893459,true
Michael Roth DVM,Michael,DVM,293.0387932,true
Brandon Delacruz,Brandon,Delacruz,220.1107574,true
William Smith,William,Smith,84.87625733,
John Foley,John,Foley,221.9755287,true
Lisa Alvarez,Lisa,Alvarez,220.7675286,true
Jonathan Ruiz,Jonathan,Ruiz,75.26392220000001,
Jacqueline Bailey,Jacqueline,Bailey,298.2723195,true
Calvin Mejia,Calvin,Mejia,7.2722958129999995,
Curtis Sanchez,Curtis,Sanchez,196.84465490000002,true
Randall Brown,Randall,Brown,1.540398353,
Justin Thompson,Justin,Thompson,104.0541908,true
Molly Taylor,Molly,Taylor,121.06036189999999,true
Randy Osborn,Randy,Osborn,17.67212736,
Shelley Richards,Shelley,Richards,43.86420887,
Derek Rush,Derek,Rush,261.39374810000004,true
Kevin Harris,Kevin,Harris,24.03369954,
Jason Lee,Jason,Lee,77.21843561,
Daniel Fritz,Daniel,Fritz,92.11827965,
Gregory Doyle DDS,Gregory,DDS,263.4423392,true
Jorge Mendoza,Jorge,Mendoza,191.3291361,true
Eric Roberts,Eric,Roberts,15.87607968,
Michael Smith,Michael,Smith,213.28969300000003,true
Christian Ramirez,Christian,Ramirez,45.14014071,
Sherry Green,Sherry,Green,213.4224097,true
Debra Hunt,Debra,Hunt,31.90753436,
Katherine Horton,Katherine,Horton,274.97588310000003,true
Lauren Jordan,Lauren,Jordan,213.51078650000002,true
Deborah Dillon DVM,Deborah,DVM,293.0155393,true
Tamara Bray,Tamara,Bray,81.28016299,
Marcus Rogers,Marcus,Rogers,139.358192,true
Brenda Johnson,Brenda,Johnson,295.46877489999997,true
Jeremy Thompson,Jeremy,Thompson,186.86861090000002,true
Julia Roberts,Julia,Roberts,90.2709233,
Dale Buckley,Dale,Buckley,163.61626299999998,true
Matthew Carter,Matthew,Carter,200.05765469999997,true
Timothy Brooks,Timothy,Brooks,248.3342671,true
Benjamin Jenkins,Benjamin,Jenkins,225.5694332,true
Shelly Torres,Shelly,Torres,173.4161872,true
Katie Wilkerson,Katie,Wilkerson,3.69700216,
Deanna White,Deanna,White,237.37227230000002,true
Brittany Nguyen,Brittany,Nguyen,198.5151421,true
Daniel Clark,Daniel,Clark,144.8475101,true
Natasha Perez,Natasha,Perez,279.4118146,true
Brittany Tate,Brittany,Tate,264.6247512,true
Christopher Steele,Christopher,Steele,37.27912123,
Nicole Williams,Nicole,Williams,84.74929727,
Alexander White,Alexander,White,103.4745303,true
Rebecca Rowland,Rebecca,Rowland,26.56045868,
Levi Flores,Levi,Flores,115.4378506,true
Mary Hernandez,Mary,Hernandez,32.71999911,
Robert Mendoza,Robert,Mendoza,59.80314835,
Samantha Brooks,Samantha,Brooks,83.1216532,
Chelsea Andersen,Chelsea,Andersen,14.63652038,
Katrina Smith,Katrina,Smith,98.71876999,
Robert Robbins,Robert,Robbins,245.1860239,true
Jordan Bond,Jordan,Bond,217.8735863,true
Christopher Dickerson,Christopher,Dickerson,16.050973199999998,
Veronica Contreras,Veronica,Contreras,235.92477319999998,true
Bethany Jackson,Bethany,Jackson,148.8477268,true
Abigail Wood,Abigail,Wood,60.87271053,
Emma Dawson,Emma,Dawson,228.28641040000002,true
Dwayne Nelson,Dwayne,Nelson,49.68520768,
Roberta Ryan,Roberta,Ryan,234.95097180000005,true
Jeff Anderson,Jeff,Anderson,61.87805925,
Charles Adams,Charles,Adams,230.0907144,true
Randy Reid,Randy,Reid,242.24459190000002,true
Yolanda Jones,Yolanda,Jones,184.32624850000002,true
James Vincent,James,Vincent,284.7944706,true
Sara Walsh,Sara,Walsh,256.09493080000004,true
William Fleming,William,Fleming,150.94132480000002,true
Christopher Jones,Christopher,Jones,66.58116908,
Frank King,Frank,King,14.8602022,
Alyssa Hoover,Alyssa,Hoover,51.21622595,
Erika Potts,Erika,Potts,152.5410548,true
Brenda Thomas,Brenda,Thomas,33.98102432,
Sara Moore,Sara,Moore,124.8196611,true
John Davis,John,Davis,250.6395207,true
Melissa Brown,Melissa,Brown,247.0695015,true
Anthony Trevino,Anthony,Trevino,121.99754809999999,true
Debra Diaz,Debra,Diaz,95.50660801,
Alyssa Li,Alyssa,Li,189.54459169999998,true
Lisa Davis,Lisa,Davis,292.0081788,true
Christina George,Christina,George,254.0349124,true
Larry Cook,Larry,Cook,173.4392605,true
Krystal Jackson,Krystal,Jackson,46.09096211,
Casey Smith,Casey,Smith,287.034107,true
Eric Yang DDS,Eric,DDS,240.4552748,true
Elizabeth Spence,Elizabeth,Spence,12.18237246,
David Ramirez,David,Ramirez,281.99561600000004,true
Wendy Rowe,Wendy,Rowe,22.45673601,
Richard Charles,Richard,Charles,209.93960660000002,true
Maureen Adams,Maureen,Adams,220.4425679,true
Heather Diaz,Heather,Diaz,155.67554219999997,true
Mrs. Jennifer Black MD,s.,Black,66.63022809,
Emily Montgomery,Emily,Montgomery,51.40335449,
Sarah Hayden,Sarah,Hayden,247.9773304,true
David Johnson,David,Johnson,49.87378095,
Jim Baker,Jim,Baker,71.46737353,
Tara Sanchez,Tara,Sanchez,280.50136499999996,true
Thomas Yates,Thomas,Yates,133.9300339,true
Jillian Sandoval,Jillian,Sandoval,209.3113084,true
Mackenzie Stone,Mackenzie,Stone,263.3187017,true
Matthew Sharp,Matthew,Sharp,127.72186359999999,true
Pamela Green,Pamela,Green,234.71704309999998,true
Jeremy Robles,Jeremy,Robles,130.2975142,true
Thomas Wall,Thomas,Wall,70.43392043,
Jared Flores,Jared,Flores,89.68743146,
Angela Calhoun,Angela,Calhoun,252.06711,true
Dr. Charles Fernandez DDS,Charles,DDS,98.43540102,
Amy Ramsey,Amy,Ramsey,65.79744129999999,
Donald Mason,Donald,Mason,248.32910090000001,true
Joan Parsons,Joan,Parsons,60.50474718,
Stephanie Tucker,Stephanie,Tucker,14.02646298,
Kelly Ellis,Kelly,Ellis,174.3799543,true
Betty Spears,Betty,Spears,238.9403156,true
Matthew Savage,Matthew,Savage,99.90583163,
Timothy Owens,Timothy,Owens,229.3445287,true
Tina Richards,Tina,Richards,9.855167212000001,
Kerri Pacheco,Kerri,Pacheco,77.96273702,
William Ferguson,William,Ferguson,213.6599611,true
Christine Watson,Christine,Watson,154.2064269,true
Clinton Davis,Clinton,Davis,279.93173310000003,true
Megan Mcdonald,Megan,Mcdonald,132.4968534,true
Heather Johnson,Heather,Johnson,286.44268789999995,true
Donna Young,Donna,Young,67.81856754,
Paul Leonard,Paul,Leonard,201.7730299,true
Richard Roberts,Richard,Roberts,100.73132220000001,true
Jeffrey Frazier,Jeffrey,Frazier,72.4315189,
Daniel Jordan,Daniel,Jordan,297.342933,true
Whitney Johnson,Whitney,Johnson,67.19687914,
Edwin Francis,Edwin,Francis,271.3098237,true
Cynthia Smith,Cynthia,Smith,44.41931025,
Michelle Walker,Michelle,Walker,221.9971766,true
Michael Bush,Michael,Bush,44.78829112,
Lisa Hernandez,Lisa,Hernandez,141.5926474,true
Dwayne Johnson,Dwayne,Johnson,275.39219689999993,true
Tonya Fisher,Tonya,Fisher,269.4994504,true
Michael Brown,Michael,Brown,3.13972069,
Jamie Juarez,Jamie,Juarez,247.4778624,true
Brittany Martinez,Brittany,Martinez,270.4109826,true
Adam Hamilton MD,Adam,MD,119.99594540000001,true
Jennifer Morales,Jennifer,Morales,49.54841036,
Richard Carroll,Richard,Carroll,215.76220980000002,true
Jacob Hatfield,Jacob,Hatfield,170.57151480000002,true
Amy Phillips,Amy,Phillips,271.0885904,true
James Ray,James,Ray,229.610877,true
